season,season_type,bucket,team,n,epa,succ,sacks,ints
2024,REG,all,BAL,711,-4.5313217000977986,302.0,54.0,12.0
2024,REG,all,BUF,639,46.74389873588548,304.0,39.0,16.0
2024,REG,all,CAR,595,111.71987381501064,294.0,32.0,9.0
2024,REG,all,CHI,569,9.305642895312413,261.0,40.0,11.0
2024,REG,all,CIN,651,38.01397036925989,302.0,36.0,15.0
2024,REG,all,CLE,579,52.744758577922696,251.0,41.0,4.0
2024,REG,all,DAL,598,36.06585451613418,270.0,52.0,13.0
2024,REG,all,DEN,705,-66.00336237412348,297.0,63.0,15.0
2024,REG,all,DET,688,-34.31145879439349,303.0,37.0,16.0
2024,REG,all,GB,646,-23.566825050208635,313.0,45.0,17.0
2024,REG,all,HOU,638,-5.760575836242092,260.0,49.0,19.0
2024,REG,all,IND,614,58.537703033218634,295.0,36.0,16.0
2024,REG,all,JAX,662,151.08056874139163,315.0,34.0,6.0
2024,REG,all,KC,655,42.37682435133357,303.0,39.0,13.0
2024,REG,all,LA,613,64.3325014418889,298.0,38.0,13.0
2024,REG,all,LAC,652,-18.215950659909545,281.0,46.0,15.0
2024,REG,all,LV,624,54.71811351714294,298.0,38.0,10.0
2024,REG,all,MIA,626,10.617071237859154,290.0,35.0,10.0
2024,REG,all,MIN,714,-32.15162324128401,314.0,49.0,24.0
2024,REG,all,NE,593,88.75243374383824,285.0,28.0,7.0
2024,REG,all,NO,677,29.072405109202798,300.0,39.0,14.0
2024,REG,all,NYG,578,90.92444079794983,283.0,45.0,5.0
2024,REG,all,NYJ,599,43.41723941689393,254.0,43.0,7.0
2024,REG,all,PHI,624,-33.122631439429014,252.0,41.0,13.0
2024,REG,all,PIT,642,9.581603471708526,298.0,40.0,17.0
2024,REG,all,SEA,646,13.119202610827276,292.0,45.0,13.0
2024,REG,all,SF,571,36.08637185517168,267.0,37.0,11.0
2024,REG,all,TB,710,59.77007276667514,340.0,46.0,7.0
2024,REG,all,TEN,546,39.57496547464403,251.0,32.0,11.0
2024,REG,all,WAS,578,19.61500785529796,252.0,43.0,7.0
2024,REG,close,ARI,384,63.54343462349739,198.0,25.0,3.0
2024,REG,close,ATL,510,93.56922756507973,248.0,25.0,8.0
2024,REG,close,BAL,409,11.96980223769502,189.0,28.0,9.0
2024,REG,close,BUF,338,46.293233510618656,167.0,21.0,9.0
2024,REG,close,CAR,386,61.145177016827645,183.0,22.0,6.0
2024,REG,close,CHI,336,-10.530721755068837,146.0,24.0,7.0
2024,REG,close,CIN,445,41.858343731604464,210.0,23.0,10.0
2024,REG,close,CLE,404,50.624912644313994,184.0,25.0,4.0
2024,REG,close,DAL,382,10.53220323130316,170.0,31.0,8.0
2024,REG,close,DEN,400,-9.91280872064365,172.0,32.0,7.0
2024,REG,close,DET,321,-8.14971495953474,152.0,18.0,9.0
2024,REG,close,GB,321,22.407985738631037,162.0,18.0,8.0
2024,REG,close,HOU,383,-43.03101982884184,146.0,32.0,13.0
2024,REG,close,IND,487,22.860844289329684,226.0,29.0,14.0
2024,REG,close,JAX,487,65.61355453111307,220.0,25.0,6.0
2024,REG,close,KC,447,15.205047424466073,195.0,28.0,8.0
2024,REG,close,LA,493,17.160042010552832,228.0,34.0,12.0
2024,REG,close,LAC,401,5.801381934014887,178.0,25.0,10.0
2024,REG,close,LV,521,80.67380232963664,252.0,28.0,4.0
2024,REG,close,MIA,395,22.306250374169558,183.0,24.0,6.0
2024,REG,close,MIN,392,-27.969157172685797,173.0,24.0,15.0
2024,REG,close,NE,383,67.82208606969726,184.0,14.0,5.0
2024,REG,close,NO,453,28.662878859218033,204.0,22.0,10.0
2024,REG,close,NYG,407,73.7685986518697,203.0,35.0,2.0
2024,REG,close,NYJ,456,26.540243108404088,191.0,28.0,5.0
2024,REG,close,PHI,400,-19.03118141797709,165.0,26.0,8.0
2024,REG,close,PIT,493,5.911588908190396,229.0,34.0,12.0
2024,REG,close,SEA,441,25.007712420578073,195.0,31.0,9.0
2024,REG,close,SF,352,13.752090489103956,165.0,18.0,8.0
2024,REG,close,TB,470,66.16981114104293,232.0,27.0,6.0
2024,REG,close,TEN,381,26.178644675480555,177.0,20.0,9.0
2024,REG,close,WAS,387,-0.8052565372392078,169.0,24.0,5.0
2024,REG,clutch,ARI,17,4.131696091911991,11.0,0.0,1.0
2024,REG,clutch,ATL,50,2.360826016941167,21.0,2.0,2.0
2024,REG,clutch,BAL,33,3.5422990774889125,12.0,2.0,1.0
2024,REG,clutch,BUF,32,3.9094523789472317,14.0,1.0,1.0
2024,REG,clutch,CAR,46,1.5044247497645582,25.0,3.0,1.0
2024,REG,clutch,CHI,21,19.16063992535067,14.0,0.0,2.0
2024,REG,clutch,CIN,57,3.9879936248399277,22.0,3.0,1.0
2024,REG,clutch,CLE,30,2.665619838653759,16.0,1.0,0.0
2024,REG,clutch,DAL,30,5.468681599042611,10.0,2.0,2.0
2024,REG,clutch,DEN,32,-2.714152321759551,14.0,4.0,1.0
2024,REG,clutch,DET,29,-3.3217481476767907,10.0,5.0,0.0
2024,REG,clutch,GB,49,13.260527776847873,27.0,3.0,1.0
2024,REG,clutch,HOU,41,-1.7571425126080067,16.0,4.0,1.0
2024,REG,clutch,IND,49,9.412759706876624,25.0,3.0,2.0
2024,REG,clutch,JAX,55,11.803347504372859,22.0,4.0,0.0
2024,REG,clutch,KC,55,4.273529830035584,26.0,4.0,0.0
2024,REG,clutch,LA,64,-17.866993313830786,18.0,6.0,4.0
2024,REG,clutch,LAC,27,4.391196514251695,13.0,1.0,1.0
2024,REG,clutch,LV,30,5.422848941409029,9.0,2.0,0.0
2024,REG,clutch,MIA,42,1.6745219136055893,18.0,5.0,1.0
2024,REG,clutch,MIN,36,-3.5650241336514723,16.0,2.0,5.0
2024,REG,clutch,NE,36,5.854810743156355,13.0,0.0,0.0
2024,REG,clutch,NO,45,3.904433641150199,18.0,2.0,2.0
2024,REG,clutch,NYG,28,-6.6812207705658615,9.0,3.0,0.0
2024,REG,clutch,NYJ,49,0.7208829812128297,18.0,2.0,1.0
2024,REG,clutch,PHI,46,0.5507087135775945,20.0,1.0,4.0
2024,REG,clutch,PIT,52,-8.264386771450285,22.0,5.0,4.0
2024,REG,clutch,SEA,50,-5.258441977697444,16.0,5.0,1.0
2024,REG,clutch,SF,34,9.600440663103065,15.0,2.0,0.0
2024,REG,clutch,TB,53,-0.7961133488695817,26.0,2.0,1.0
2024,REG,clutch,TEN,29,0.078134408085889,13.0,2.0,1.0
2024,REG,clutch,WAS,38,16.035720304586572,18.0,2.0,0.0
2024,REG,late,ARI,35,-3.92192886489839,17.0,0.0,1.0
2024,REG,late,ATL,88,8.4146837078869,41.0,3.0,3.0
2024,REG,late,BAL,89,-2.547185169118066,31.0,7.0,3.0
2024,REG,late,BUF,92,6.943494392567258,39.0,3.0,3.0
2024,REG,late,CAR,66,3.6839684274093623,34.0,4.0,1.0
2024,REG,late,CHI,35,17.493546559373616,19.0,2.0,3.0
2024,REG,late,CIN,110,8.458276135621588,40.0,9.0,2.0
2024,REG,late,CLE,38,3.9117913642459765,21.0,3.0,0.0
2024,REG,late,DAL,71,23.111416660461376,36.0,5.0,3.0
2024,REG,late,DEN,97,-21.571048112298804,42.0,10.0,2.0
2024,REG,late,DET,81,-14.107809557075532,36.0,7.0,1.0
2024,REG,late,GB,107,19.50373004393168,53.0,7.0,2.0
2024,REG,late,HOU,78,13.345768446473844,34.0,5.0,1.0
2024,REG,late,IND,68,22.083254662679348,38.0,4.0,2.0
2024,REG,late,JAX,71,15.26392363200538,31.0,6.0,0.0
2024,REG,late,KC,98,9.478380979980871,53.0,5.0,1.0
2024,REG,late,LA,79,-17.026188627759435,23.0,6.0,4.0
2024,REG,late,LAC,93,15.04784019708492,48.0,4.0,2.0
2024,REG,late,LV,48,3.2039146792855373,17.0,5.0,1.0
2024,REG,late,MIA,92,-9.476980939330602,39.0,6.0,2.0
2024,REG,late,MIN,100,-0.6208482394830339,47.0,8.0,6.0
2024,REG,late,NE,50,-3.821949024247937,15.0,2.0,0.0
2024,REG,late,NO,65,4.95495411576524,24.0,3.0,2.0
2024,REG,late,NYG,48,-14.547279099860763,19.0,8.0,1.0
2024,REG,late,NYJ,83,-4.2618295245424465,28.0,6.0,1.0
2024,REG,late,PHI,84,9.514846606020349,39.0,1.0,5.0
2024,REG,late,PIT,75,-3.6016014882951604,34.0,5.0,5.0
2024,REG,late,SEA,81,-3.7969349007531363,33.0,8.0,1.0
2024,REG,late,SF,75,27.85434727438358,38.0,5.0,0.0
2024,REG,late,TB,95,-16.64696674180918,42.0,5.0,2.0
2024,REG,late,TEN,42,3.045931419924389,18.0,2.0,1.0
2024,REG,late,WAS,57,20.560252395953864,27.0,2.0,0.0
2024,REG,ot,ARI,2,-2.4217517364304513,0.0,1.0,0.0
2024,REG,ot,ATL,13,11.558468975184951,11.0,0.0,0.0
2024,REG,ot,CAR,9,-1.909950930722254,3.0,2.0,0.0
2024,REG,ot,CHI,7,5.735976274532732,6.0,1.0,0.0
2024,REG,ot,CIN,7,-1.0123828017385677,1.0,0.0,0.0
2024,REG,ot,DEN,11,6.399877057701815,8.0,2.0,0.0
2024,REG,ot,IND,3,-0.8332796411123127,1.0,1.0,0.0
2024,REG,ot,JAX,4,-0.25524335462515557,1.0,0.0,0.0
2024,REG,ot,LA,2,2.3747894847765565,2.0,0.0,0.0
2024,REG,ot,MIN,3,-2.0130885106045753,1.0,1.0,0.0
2024,REG,ot,NE,9,4.301358706667088,6.0,0.0,0.0
2024,REG,ot,NYJ,7,5.948567672923673,5.0,0.0,0.0
2024,REG,ot,SEA,4,7.141867121332325,4.0,0.0,0.0
2024,REG,ot,TB,12,11.061275849788217,10.0,0.0,0.0
2024,REG,ot,TEN,3,-1.7558879620628431,1.0,0.0,1.0
2024,REG,q1,ARI,138,6.516038506766289,79.0,10.0,1.0
2024,REG,q1,ATL,134,21.208900441664223,65.0,7.0,1.0
2024,REG,q1,BAL,150,-15.896088656775117,65.0,14.0,2.0
2024,REG,q1,BUF,127,16.472537921681262,65.0,7.0,5.0
2024,REG,q1,CAR,119,-1.9106873548499879,47.0,7.0,1.0
2024,REG,q1,CHI,136,6.852183678098494,58.0,9.0,1.0
2024,REG,q1,CIN,119,17.89532428817568,67.0,6.0,4.0
2024,REG,q1,CLE,136,-10.59460110857428,57.0,8.0,2.0
2024,REG,q1,DAL,118,18.394605240500763,52.0,8.0,1.0
2024,REG,q1,DEN,124,3.4937731640380862,54.0,7.0,2.0
2024,REG,q1,DET,126,5.362901888597614,67.0,7.0,2.0
2024,REG,q1,GB,103,-15.573757559305333,52.0,6.0,3.0
2024,REG,q1,HOU,129,-6.970570433386819,53.0,8.0,4.0
2024,REG,q1,IND,123,2.4011667346757113,59.0,10.0,2.0
2024,REG,q1,JAX,148,43.686079024031386,77.0,10.0,1.0
2024,REG,q1,KC,134,16.525491650581408,62.0,5.0,5.0
2024,REG,q1,LA,142,44.56758355634588,75.0,6.0,1.0
2024,REG,q1,LAC,125,-20.17269514521963,50.0,10.0,3.0
2024,REG,q1,LV,138,29.76387552166888,71.0,7.0,0.0
2024,REG,q1,MIA,114,-15.0716754986533,52.0,8.0,4.0
2024,REG,q1,MIN,144,-25.7266054218803,55.0,8.0,4.0
2024,REG,q1,NE,113,17.70497776457871,63.0,8.0,2.0
2024,REG,q1,NO,139,-8.028835196528783,59.0,3.0,2.0
2024,REG,q1,NYG,136,16.08141960072022,68.0,14.0,1.0
2024,REG,q1,NYJ,126,-4.907571007610484,54.0,8.0,1.0
2024,REG,q1,PHI,147,-16.921973793437253,63.0,10.0,1.0
2024,REG,q1,PIT,131,15.862945653768222,65.0,7.0,1.0
2024,REG,q1,SEA,150,17.76476886229758,75.0,8.0,2.0
2024,REG,q1,SF,113,-23.26248211401324,45.0,6.0,3.0
2024,REG,q1,TB,127,15.931469845661542,64.0,9.0,1.0
2024,REG,q1,TEN,129,-1.3020886320414982,61.0,7.0,4.0
2024,REG,q1,WAS,130,-46.27952343960104,51.0,7.0,5.0
2024,REG,q2,ARI,182,36.66174545473888,87.0,13.0,2.0
2024,REG,q2,ATL,179,44.035325399906654,90.0,9.0,3.0
2024,REG,q2,BAL,195,-22.505353267256176,83.0,14.0,4.0
2024,REG,q2,BUF,161,50.271035059206746,86.0,8.0,2.0
2024,REG,q2,CAR,198,82.9712668602453,107.0,7.0,2.0
2024,REG,q2,CHI,169,25.21198362391608,87.0,8.0,3.0
2024,REG,q2,CIN,155,8.673539002951387,69.0,10.0,3.0
2024,REG,q2,CLE,184,39.670356236271246,85.0,15.0,1.0
2024,REG,q2,DAL,180,-3.1363651864292086,76.0,17.0,5.0
2024,REG,q2,DEN,195,7.56746656470476,84.0,13.0,4.0
2024,REG,q2,DET,195,-14.808866234146668,80.0,5.0,5.0
2024,REG,q2,GB,169,29.704584391487554,85.0,11.0,2.0
2024,REG,q2,HOU,178,-23.461005341857856,64.0,17.0,7.0
2024,REG,q2,IND,178,20.733601019121586,83.0,11.0,3.0
2024,REG,q2,JAX,189,28.909698081473035,89.0,8.0,4.0
2024,REG,q2,KC,183,2.102517186613463,78.0,11.0,3.0
2024,REG,q2,LA,177,-28.301690170678466,75.0,18.0,3.0
2024,REG,q2,LAC,165,-5.352216119608142,75.0,15.0,4.0
2024,REG,q2,LV,199,21.747385071217696,100.0,14.0,2.0
2024,REG,q2,MIA,180,23.608427439449436,81.0,9.0,2.0
2024,REG,q2,MIN,176,1.054951336890054,82.0,12.0,4.0
2024,REG,q2,NE,200,45.23616818011618,93.0,4.0,3.0
2024,REG,q2,NO,227,5.419279802192973,107.0,15.0,5.0
2024,REG,q2,NYG,185,45.3468770621134,95.0,11.0,1.0
2024,REG,q2,NYJ,170,2.2463497258054517,70.0,15.0,4.0
2024,REG,q2,PHI,160,-20.187517276765117,55.0,14.0,4.0
2024,REG,q2,PIT,174,9.088458509716254,85.0,7.0,4.0
2024,REG,q2,SEA,178,-15.509668994903109,70.0,15.0,6.0
2024,REG,q2,SF,160,17.097629497816385,74.0,13.0,3.0
2024,REG,q2,TB,227,70.39824055784023,118.0,10.0,0.0
2024,REG,q2,TEN,164,31.691287923615228,78.0,9.0,3.0
2024,REG,q2,WAS,169,0.44469468063427087,72.0,13.0,1.0
2024,REG,q3,ARI,135,-6.739549424097931,57.0,12.0,3.0
2024,REG,q3,ATL,148,3.6482540143335873,64.0,10.0,2.0
2024,REG,q3,BAL,153,25.947301384066385,69.0,14.0,1.0
2024,REG,q3,BUF,141,-27.487644929605345,57.0,14.0,4.0
2024,REG,q3,CAR,123,5.838198609779636,59.0,9.0,2.0
2024,REG,q3,CHI,124,-4.888531123025668,56.0,10.0,2.0
2024,REG,q3,CIN,133,-4.563023415475612,63.0,4.0,3.0
2024,REG,q3,CLE,134,18.657268196787133,52.0,10.0,0.0
2024,REG,q3,DAL,128,22.760025014681002,66.0,14.0,1.0
2024,REG,q3,DEN,155,-35.562326136109974,59.0,15.0,4.0
2024,REG,q3,DET,148,9.335739239021882,62.0,7.0,5.0
2024,REG,q3,GB,165,-25.17951189355204,79.0,12.0,7.0
2024,REG,q3,HOU,139,14.26099724994335,67.0,10.0,4.0
2024,REG,q3,IND,140,-28.684002168448274,57.0,7.0,8.0
2024,REG,q3,JAX,157,15.245528957991514,70.0,7.0,1.0
2024,REG,q3,KC,143,37.50436354254863,71.0,12.0,2.0
2024,REG,q3,LA,119,60.1567212248832,68.0,2.0,1.0
2024,REG,q3,LAC,151,-18.842398644960763,56.0,13.0,4.0
2024,REG,q3,LV,141,-10.742214460003565,65.0,9.0,5.0
2024,REG,q3,MIA,145,-2.9911076145073165,64.0,10.0,1.0
2024,REG,q3,MIN,155,6.997279724297058,70.0,9.0,4.0
2024,REG,q3,NE,141,32.05366658633762,72.0,8.0,0.0
2024,REG,q3,NO,131,27.5081924595834,64.0,8.0,3.0
2024,REG,q3,NYG,131,28.888635885627142,63.0,8.0,2.0
2024,REG,q3,NYJ,123,9.254733328541564,53.0,7.0,0.0
2024,REG,q3,PHI,124,0.8619410164060683,55.0,10.0,1.0
2024,REG,q3,PIT,147,4.412712282328989,69.0,13.0,2.0
2024,REG,q3,SEA,135,20.19565587340957,69.0,9.0,1.0
2024,REG,q3,SF,136,4.376267640167823,68.0,6.0,4.0
2024,REG,q3,TB,146,-10.193990093452829,62.0,11.0,2.0
2024,REG,q3,TEN,116,5.745210341401678,53.0,6.0,3.0
2024,REG,q3,WAS,122,10.665067406016753,52.0,18.0,1.0
2024,REG,q4,ARI,161,25.50907854880627,83.0,5.0,3.0
2024,REG,q4,ATL,179,3.626826731511279,80.0,5.0,6.0
2024,REG,q4,BAL,213,7.922818839867105,85.0,12.0,5.0
2024,REG,q4,BUF,210,7.487970684602823,96.0,10.0,5.0
2024,REG,q4,CAR,146,26.731046630557962,78.0,7.0,4.0
2024,REG,q4,CHI,133,-23.605969558209225,54.0,12.0,5.0
2024,REG,q4,CIN,237,17.020513295346998,102.0,16.0,5.0
2024,REG,q4,CLE,125,5.011735253438598,57.0,8.0,1.0
2024,REG,q4,DAL,172,-1.9524105526183764,76.0,13.0,6.0
2024,REG,q4,DEN,220,-47.90215302445817,92.0,26.0,5.0
2024,REG,q4,DET,219,-34.20123368786632,94.0,18.0,4.0
2024,REG,q4,GB,209,-12.518139988838811,97.0,16.0,5.0
2024,REG,q4,HOU,192,10.410002689059233,76.0,14.0,4.0
2024,REG,q4,IND,170,64.92021708898191,95.0,7.0,3.0
2024,REG,q4,JAX,164,63.494506032520846,78.0,9.0,0.0
2024,REG,q4,KC,195,-13.755548028409937,92.0,11.0,3.0
2024,REG,q4,LA,173,-14.464902653438273,78.0,12.0,8.0
2024,REG,q4,LAC,211,26.15135924987899,100.0,8.0,4.0
2024,REG,q4,LV,146,13.94906738425993,62.0,8.0,3.0
2024,REG,q4,MIA,187,5.0714269115703345,93.0,8.0,3.0
2024,REG,q4,MIN,236,-12.464160369986246,106.0,19.0,12.0
2024,REG,q4,NE,130,-10.543737493861364,51.0,8.0,2.0
2024,REG,q4,NO,180,4.1737680439552065,70.0,13.0,4.0
2024,REG,q4,NYG,126,0.6075082494890616,57.0,12.0,1.0
2024,REG,q4,NYJ,173,30.87515969723372,72.0,13.0,2.0
2024,REG,q4,PHI,193,3.1249186143672887,79.0,7.0,7.0
2024,REG,q4,PIT,190,-19.78251297410494,79.0,13.0,10.0
2024,REG,q4,SEA,179,-16.47342025130909,74.0,13.0,4.0
2024,REG,q4,SF,162,37.874956831200706,80.0,12.0,1.0
2024,REG,q4,TB,198,-27.42692339316201,86.0,16.0,4.0
2024,REG,q4,TEN,134,5.196443803731469,58.0,10.0,0.0
2024,REG,q4,WAS,157,54.78476920824798,77.0,5.0,0.0
2025,POST,all,BUF,82,5.4055249964219065,37.0,1.0,3.0
2025,POST,all,CAR,43,4.997591340171763,20.0,1.0,1.0
2025,POST,all,CHI,94,19.938643110471286,38.0,5.0,0.0
2025,POST,all,DEN,75,-0.499678625638599,32.0,8.0,2.0
2025,POST,all,GB,54,11.0560752900847,23.0,1.0,2.0
2025,POST,all,HOU,71,-31.622116252847125,19.0,9.0,2.0
2025,POST,all,JAX,39,9.391573396965033,19.0,1.0,0.0
2025,POST,all,LA,129,21.008964908774498,66.0,5.0,4.0
2025,POST,all,LAC,40,1.5145394852915661,19.0,5.0,1.0
2025,POST,all,NE,173,-48.38930976355371,63.0,13.0,5.0
2025,POST,all,PHI,36,7.248219177359715,19.0,1.0,2.0
2025,POST,all,PIT,35,0.4363770208041404,16.0,3.0,1.0
2025,POST,all,SEA,129,-18.29014903501674,57.0,9.0,3.0
2025,POST,all,SF,56,2.9127094880765436,24.0,3.0,0.0
2025,POST,close,BUF,81,5.280013323317423,36.0,1.0,3.0
2025,POST,close,CAR,39,8.956860481135205,20.0,1.0,1.0
2025,POST,close,CHI,77,21.221028513570097,32.0,5.0,0.0
2025,POST,close,DEN,68,-0.17334891980933254,27.0,7.0,2.0
2025,POST,close,GB,18,10.159262570064566,9.0,0.0,1.0
2025,POST,close,HOU,51,-18.399146028745097,15.0,7.0,0.0
2025,POST,close,JAX,39,9.391573396965033,19.0,1.0,0.0
2025,POST,close,LA,120,14.21969178167593,61.0,5.0,4.0
2025,POST,close,LAC,39,3.7831576591888325,19.0,4.0,1.0
2025,POST,close,NE,114,-37.98321284370292,39.0,8.0,4.0
2025,POST,close,PHI,36,7.248219177359715,19.0,1.0,2.0
2025,POST,close,PIT,33,-3.59547072810128,14.0,3.0,1.0
2025,POST,close,SEA,49,-2.5791764162957147,21.0,4.0,0.0
2025,POST,close,SF,41,-1.2883661623736207,17.0,1.0,0.0
2025,POST,clutch,BUF,9,5.484771323914174,5.0,0.0,1.0
2025,POST,clutch,CAR,8,5.364807160687633,6.0,0.0,0.0
2025,POST,clutch,CHI,20,1.9036498382937448,7.0,0.0,0.0
2025,POST,clutch,DEN,8,-0.01650673031252392,2.0,0.0,0.0
2025,POST,clutch,GB,6,6.2658408075659535,4.0,0.0,0.0
2025,POST,clutch,JAX,5,1.5662303626304492,3.0,0.0,0.0
2025,POST,clutch,LA,18,4.077298301359406,8.0,0.0,0.0
2025,POST,clutch,NE,2,-2.67033511842601,0.0,0.0,1.0
2025,POST,clutch,PHI,3,2.1906246947473846,2.0,0.0,0.0
2025,POST,clutch,SEA,3,-2.780523680150509,1.0,0.0,0.0
2025,POST,clutch,SF,10,-1.5633087937021628,3.0,1.0,0.0
2025,POST,late,BUF,9,5.484771323914174,5.0,0.0,1.0
2025,POST,late,CAR,8,5.364807160687633,6.0,0.0,0.0
2025,POST,late,CHI,20,1.9036498382937448,7.0,0.0,0.0
2025,POST,late,DEN,8,-0.01650673031252392,2.0,0.0,0.0
2025,POST,late,GB,9,10.515514935934451,6.0,0.0,0.0
2025,POST,late,HOU,6,-7.623951208079234,1.0,0.0,1.0
2025,POST,late,JAX,5,1.5662303626304492,3.0,0.0,0.0
2025,POST,late,LA,18,4.077298301359406,8.0,0.0,0.0
2025,POST,late,NE,21,-9.69266189658083,7.0,3.0,1.0
2025,POST,late,PHI,3,2.1906246947473846,2.0,0.0,0.0
2025,POST,late,SEA,21,-6.2772476484677755,11.0,0.0,1.0
2025,POST,late,SF,10,-1.5633087937021628,3.0,1.0,0.0
2025,POST,ot,BUF,7,-1.619041503407061,2.0,0.0,0.0
2025,POST,ot,CHI,6,1.9392862676040479,3.0,0.0,0.0
2025,POST,ot,DEN,6,0.7532448949059471,2.0,0.0,1.0
2025,POST,ot,LA,6,-0.7715456295991316,4.0,0.0,1.0
2025,POST,q1,BUF,15,-6.032560733427427,7.0,0.0,1.0
2025,POST,q1,CAR,5,5.942870437516831,5.0,0.0,0.0
2025,POST,q1,CHI,15,10.534449952770956,8.0,0.0,0.0
2025,POST,q1,DEN,12,-4.526869782595895,5.0,1.0,0.0
2025,POST,q1,GB,9,1.7324425835316588,4.0,0.0,0.0
2025,POST,q1,HOU,16,-2.942152171391893,5.0,1.0,0.0
2025,POST,q1,JAX,8,0.7269698915770277,4.0,0.0,0.0
2025,POST,q1,LA,30,-1.5993397355702221,17.0,2.0,2.0
2025,POST,q1,LAC,11,-2.4246070704539306,5.0,2.0,1.0
2025,POST,q1,NE,39,-4.020425381384618,14.0,0.0,1.0
2025,POST,q1,PHI,7,3.5094069071346894,3.0,0.0,0.0
2025,POST,q1,PIT,8,-1.8002073464449495,3.0,1.0,0.0
2025,POST,q1,SEA,20,-6.704479444378729,7.0,2.0,0.0
2025,POST,q1,SF,16,1.8598595403600484,9.0,1.0,0.0
2025,POST,q2,BUF,29,8.195803951966809,14.0,1.0,0.0
2025,POST,q2,CAR,12,-1.958213795150139,4.0,0.0,0.0
2025,POST,q2,CHI,29,10.884117846862079,12.0,4.0,0.0
2025,POST,q2,DEN,21,1.5823202728865682,9.0,4.0,0.0
2025,POST,q2,GB,11,-3.9424969722749665,2.0,0.0,1.0
2025,POST,q2,HOU,23,-5.215981685278217,7.0,3.0,1.0
2025,POST,q2,JAX,10,3.654381519067101,6.0,0.0,0.0
2025,POST,q2,LA,31,16.650413909316093,17.0,1.0,0.0
2025,POST,q2,LAC,11,-0.9084146921307807,4.0,0.0,0.0
2025,POST,q2,NE,54,-22.222981024450366,21.0,5.0,3.0
2025,POST,q2,PHI,10,3.6879785528290085,5.0,1.0,0.0
2025,POST,q2,PIT,14,-0.7017175458022393,7.0,1.0,0.0
2025,POST,q2,SEA,32,2.008375898762615,13.0,2.0,0.0
2025,POST,q2,SF,13,4.307159635936841,6.0,0.0,0.0
2025,POST,q3,BUF,13,-3.1741376348835932,5.0,0.0,1.0
2025,POST,q3,CAR,11,-8.408161382235955,1.0,1.0,1.0
2025,POST,q3,CHI,15,-12.402996278833598,2.0,1.0,0.0
2025,POST,q3,DEN,18,-2.0837597998598203,10.0,2.0,1.0
2025,POST,q3,GB,10,0.9155265231470877,5.0,0.0,1.0
2025,POST,q3,HOU,14,-8.912000606302172,3.0,3.0,0.0
2025,POST,q3,JAX,9,0.02351196760973906,3.0,1.0,0.0
2025,POST,q3,LA,31,3.387005009476413,16.0,1.0,1.0
2025,POST,q3,LAC,12,1.5298369887716978,6.0,2.0,0.0
2025,POST,q3,NE,31,-2.59835887422088,12.0,4.0,0.0
2025,POST,q3,PHI,8,-4.920542330481112,3.0,0.0,1.0
2025,POST,q3,PIT,9,-0.20468118716962636,3.0,1.0,1.0
2025,POST,q3,SEA,25,-6.459112712065689,11.0,3.0,1.0
2025,POST,q3,SF,12,0.5095321751328612,5.0,1.0,0.0
2025,POST,q4,BUF,18,8.035460916173179,9.0,0.0,1.0
2025,POST,q4,CAR,15,9.421096080041025,10.0,0.0,0.0
2025,POST,q4,CHI,29,8.983785322067801,13.0,0.0,0.0
2025,POST,q4,DEN,18,3.775385789024601,6.0,1.0,0.0
2025,POST,q4,GB,24,12.350603155680918,12.0,1.0,0.0
2025,POST,q4,HOU,18,-14.551981789874844,4.0,2.0,1.0
2025,POST,q4,JAX,12,4.986710018711165,6.0,0.0,0.0
2025,POST,q4,LA,31,3.342431355151348,12.0,1.0,0.0
2025,POST,q4,LAC,6,3.3177242591045797,4.0,1.0,0.0
2025,POST,q4,NE,49,-19.547544483497852,16.0,4.0,1.0
2025,POST,q4,PHI,11,4.971376047877129,8.0,0.0,1.0
2025,POST,q4,PIT,4,3.1429831002209556,3.0,0.0,0.0
2025,POST,q4,SEA,52,-7.134932777334936,26.0,2.0,2.0
2025,POST,q4,SF,15,-3.7638418633532074,4.0,1.0,0.0
2025,REG,all,ARI,621,101.6010299728443,322.0,30.0,10.0
2025,REG,all,ATL,630,2.539590495794867,286.0,57.0,16.0
2025,REG,all,BAL,697,60.595159134297475,320.0,30.0,11.0
2025,REG,all,BUF,534,-37.387190150965566,223.0,36.0,13.0
2025,REG,all,CAR,563,66.85515426422471,268.0,30.0,15.0
2025,REG,all,CHI,597,31.306452441318065,289.0,35.0,23.0
2025,REG,all,CIN,610,109.69884597965235,306.0,35.0,13.0
2025,REG,all,CLE,564,-63.44498937517295,239.0,53.0,11.0
2025,REG,all,DAL,635,154.33831516257203,324.0,35.0,6.0
2025,REG,all,DEN,695,-56.26119470023254,257.0,68.0,10.0
2025,REG,all,DET,640,3.982423438581381,270.0,49.0,13.0
2025,REG,all,GB,613,55.78308087694545,274.0,36.0,7.0
2025,REG,all,HOU,623,-81.34329403867933,242.0,47.0,19.0
2025,REG,all,IND,694,42.073897159635834,330.0,39.0,14.0
2025,REG,all,JAX,706,-79.78063293471695,305.0,32.0,22.0
2025,REG,all,KC,583,16.73151352937174,270.0,35.0,10.0
2025,REG,all,LA,662,-36.772720445327614,292.0,47.0,16.0
2025,REG,all,LAC,588,-37.071812559573466,250.0,45.0,19.0
2025,REG,all,LV,594,58.54552788328182,284.0,37.0,8.0
